video_id,question_about_action,noun,answer,time
P01_05,What did he do with the drawer,drawer,"open,open,open,close,open,close,open,close,open,close,open,close,open,open,close,open,open,open,close,open,close,open","00:01:44.75-00:01:45.95,00:01:59.65-00:02:01.77,00:02:06.46-00:02:07.84,00:02:19.79-00:02:21.79,00:03:10.41-00:03:11.28,00:03:11.57-00:03:12.93,00:03:16.86-00:03:17.81,00:03:19.24-00:03:19.82,00:04:50.15-00:04:51.36,00:04:52.02-00:04:53.06,00:06:38.72-00:06:39.60,00:06:40.78-00:06:42.28,00:08:01.67-00:08:03.16,00:09:03.06-00:09:04.81,00:09:06.05-00:09:06.89,00:13:00.42-00:13:01.28,00:15:45.73-00:15:48.42,00:15:48.74-00:15:52.33,00:15:51.04-00:15:52.27,00:16:11.80-00:16:14.06,00:16:12.73-00:16:13.35,00:16:13.20-00:16:14.20"
P01_05,What did he do with the food,food,mix,00:21:03.73-00:21:08.99
P01_05,What did he do with the fork,fork,"take,put-down,take","00:09:04.56-00:09:06.07,00:09:07.36-00:09:09.32,00:19:55.71-00:19:56.94"
P01_05,What did he do with the fridge,fridge,"open,close","00:00:04.14-00:00:05.93,00:00:16.33-00:00:19.87"
P01_05,What did he do with the fruit,fruit,"wash,wash,put","00:10:55.96-00:11:10.07,00:10:58.73-00:11:22.65,00:11:27.07-00:11:28.47"
P01_05,What did he do with the fruit box,box:fruit,"take,open,take","00:10:29.77-00:10:34.48,00:10:36.51-00:10:44.31,00:10:53.45-00:10:54.46"
P01_05,What did he do with the frying pan,pan:frying,"take,put-down","00:05:41.03-00:05:43.47,00:20:13.32-00:20:14.79"
P01_05,What did he do with the glass,glass,"take,put,move,move","00:01:21.37-00:01:22.76,00:01:23.22-00:01:24.66,00:07:57.54-00:07:58.30,00:07:58.52-00:07:59.22"
P01_05,What did he do with the hand,hand,"dry,dry,dry,dry,dry,dry","00:04:56.29-00:04:59.27,00:05:14.46-00:05:15.85,00:05:29.56-00:05:35.15,00:07:45.00-00:07:47.72,00:11:29.42-00:11:31.06,00:12:05.99-00:12:15.61"
P01_05,What did he do with the hob,hob,"turn-on,adjust,adjust,adjust,adjust,adjust,adjust,turn-off","00:05:34.82-00:05:37.70,00:11:31.76-00:11:32.40,00:11:45.86-00:11:46.95,00:15:10.05-00:15:11.73,00:18:09.17-00:18:11.48,00:18:14.47-00:18:15.48,00:19:08.95-00:19:10.05,00:19:25.84-00:19:27.73"
P01_05,What did he do with the hop,hop,adjust,00:13:26.93-00:13:28.80
P01_05,What did he do with the kettle,kettle,"take,open,close,put-down,turn-on,take,put-down","00:02:44.89-00:02:45.94,00:02:46.43-00:02:47.18,00:03:00.35-00:03:01.65,00:03:02.30-00:03:04.22,00:03:04.18-00:03:05.19,00:06:14.48-00:06:18.00,00:06:30.30-00:06:34.23"
P01_05,What did he do with the knife,knife,"take,dry,put-down,take,put-down,move,put-down,take,put,take,put-down,take,put-down,take","00:01:49.86-00:01:50.85,00:01:50.90-00:01:51.76,00:01:51.94-00:01:52.51,00:03:17.68-00:03:19.20,00:03:20.50-00:03:21.39,00:03:21.38-00:03:22.10,00:04:48.03-00:04:48.61,00:04:48.46-00:04:49.16,00:04:51.21-00:04:51.98,00:08:03.18-00:08:04.55,00:08:27.63-00:08:28.93,00:18:02.58-00:18:03.37,00:18:07.99-00:18:09.02,00:21:02.52-00:21:03.74"
P01_05,What did he do with the ladle,ladle,"take,dry,dry,put","00:01:25.87-00:01:27.57,00:01:34.52-00:01:44.65,00:01:34.55-00:01:44.86,00:01:46.05-00:01:46.88"
P01_05,What did he do with the lid,lid,"take,put","00:01:19.62-00:01:21.27,00:02:32.52-00:02:36.94"
P01_05,What did he do with the lighter,lighter,take,00:15:52.37-00:15:55.32
P01_05,What did he do with the mesh,mesh,"take,throw","00:10:45.96-00:10:47.96,00:10:49.99-00:10:50.68"
P01_05,What did he do with the mushroom,mushroom,"take,put","00:00:06.51-00:00:08.08,00:00:14.15-00:00:16.23"
P01_05,What did he do with the oil,oil,"take,put-down,open,pour,close,put-down","00:19:51.06-00:19:52.59,00:19:52.58-00:19:53.59,00:20:28.16-00:20:30.91,00:20:30.97-00:20:37.74,00:20:37.55-00:20:42.16,00:20:41.53-00:20:44.43"
P01_05,What did he do with the olive oil,oil:olive,take,00:20:27.11-00:20:28.06
P01_05,What did he do with the pan,pan,"put,wash,wash","00:05:47.48-00:05:49.65,00:20:13.29-00:20:19.65,00:20:19.65-00:20:26.73"
P01_05,What did he do with the plastic,plastic,throw,00:07:39.24-00:07:41.73
P01_05,What did he do with the plate,plate,"take,take,put-down,put,move","00:00:34.79-00:00:36.91,00:00:36.95-00:00:39.95,00:00:40.30-00:00:41.55,00:00:42.15-00:00:44.65,00:08:52.63-00:08:53.89"
P01_05,What did he do with the potato,potato,"take,peel,peel,peel,peel,peel,put-down,slice,slice,pour,check,drain,pour,move","00:02:28.26-00:02:30.33,00:03:22.76-00:03:43.05,00:03:43.15-00:03:58.87,00:03:56.82-00:04:02.11,00:04:03.20-00:04:24.62,00:04:07.83-00:04:12.08,00:04:24.72-00:04:28.35,00:04:27.23-00:04:48.90,00:04:27.88-00:04:36.81,00:06:57.52-00:07:05.12,00:18:04.20-00:18:06.86,00:19:32.03-00:19:35.27,00:19:43.12-00:19:47.78,00:19:56.86-00:19:58.16"
P01_05,What did he do with the potato skin,skin:potato,take,00:05:01.93-00:05:08.05
P01_05,What did he do with the rosemary,rosemary,"take,open,sprinkle,close,put","00:20:44.25-00:20:44.99,00:20:45.15-00:20:47.23,00:20:48.49-00:20:55.88,00:20:55.94-00:20:58.73,00:20:58.78-00:21:00.00"
P01_05,What did he do with the salt,salt,"take,open,pour,pour,put-down","00:06:36.68-00:06:47.41,00:06:42.72-00:06:44.07,00:06:44.95-00:06:48.50,00:06:48.58-00:06:50.33,00:06:52.98-00:06:54.15"
P01_05,What did he do with the saucepan,saucepan,"take,move,put,take,put-on,take,put,move,take,put-down","00:00:46.00-00:00:47.85,00:00:50.91-00:00:52.06,00:00:54.40-00:00:55.65,00:00:56.31-00:01:00.00,00:01:00.22-00:01:01.42,00:04:53.84-00:04:54.62,00:04:54.86-00:04:56.10,00:14:44.59-00:14:48.08,00:19:27.50-00:19:28.73,00:19:36.22-00:19:37.72"
P01_05,What did he do with the sausage,sausage,"take,put-down,move,throw,take,take,put,put,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,heat,turn,turn,turn,turn,turn,turn,take,place","00:00:08.74-00:00:14.23,00:00:22.33-00:00:24.31,00:02:39.46-00:02:40.55,00:07:12.35-00:07:14.99,00:07:19.19-00:07:20.27,00:11:35.04-00:11:36.72,00:11:36.99-00:11:45.59,00:11:48.14-00:11:53.10,00:16:18.15-00:16:20.61,00:16:22.43-00:16:23.35,00:16:25.84-00:16:29.55,00:16:30.27-00:16:32.80,00:16:34.26-00:16:36.68,00:16:37.00-00:16:40.60,00:16:40.70-00:16:43.18,00:17:10.75-00:17:13.47,00:17:14.30-00:17:15.95,00:17:19.52-00:17:20.95,00:17:30.09-00:17:31.80,00:17:38.38-00:18:01.33,00:18:19.78-00:18:26.74,00:18:26.84-00:18:30.76,00:18:32.59-00:18:46.99,00:18:47.00-00:18:50.27,00:18:50.37-00:18:53.34,00:18:53.44-00:18:59.76,00:19:54.44-00:19:55.12,00:19:58.26-00:20:11.63"
P01_05,What did he do with the sausage box,box:sausage,open,00:07:20.38-00:07:35.22
P01_05,What did he do with the skin,skin,throw,00:05:11.11-00:05:11.67
P01_05,What did he do with the spatula,spatula,"take,put-down,put","00:01:52.75-00:01:53.82,00:02:01.70-00:02:02.66,00:02:01.85-00:02:02.60"
P01_05,What did he do with the spoon,spoon,"take,put,take,put-down,take,stir,put-down","00:03:06.77-00:03:07.81,00:03:11.24-00:03:12.18,00:06:39.68-00:06:40.68,00:06:53.83-00:06:54.53,00:13:09.44-00:13:10.21,00:13:11.31-00:13:18.98,00:13:19.81-00:13:20.55"
P01_05,What did he do with the table cloth,cloth:table,"take,unfold","00:08:45.68-00:08:48.27,00:08:49.55-00:08:51.92"
P01_05,What did he do with the tap,tap,"close,turn-on,turn-off,turn-off,close","00:03:00.67-00:03:01.42,00:09:27.51-00:09:30.30,00:09:41.98-00:09:42.98,00:11:18.77-00:11:19.69,00:20:26.14-00:20:27.17"
P01_05,What did he do with the tong,tong,"take,put-down,take,put-down","00:16:16.80-00:16:17.30,00:18:01.43-00:18:02.48,00:18:12.72-00:18:14.42,00:19:00.57-00:19:01.93"
P01_05,What did he do with the tongs,tongs,"take,put-down","00:13:01.67-00:13:04.12,00:13:08.10-00:13:09.23"
P01_05,What did he do with the top,top,turn-off,00:02:48.05-00:02:48.92
P01_05,What did he do with the water,water,"pour,pour,pour,pour","00:02:48.84-00:03:00.57,00:06:19.96-00:06:21.66,00:06:24.26-00:06:30.73,00:09:29.00-00:09:42.30"
P01_06,What did he do with the bin,bin,"open,close","00:00:05.74-00:00:07.10,00:00:12.22-00:00:12.95"
P01_06,What did he do with the bottle,bottle,take,00:08:07.60-00:08:08.79
P01_06,What did he do with the cloth,cloth,"take,rinse,squeeze,rinse,rinse,squeeze,hang","00:06:00.90-00:06:01.80,00:06:03.88-00:06:05.49,00:06:31.19-00:06:33.19,00:06:48.53-00:06:50.99,00:07:26.65-00:07:28.65,00:07:49.58-00:07:53.21,00:08:00.88-00:08:05.89"
P01_06,What did he do with the colander,colander,"take,wash,put-down,take,rinse,put","00:02:40.29-00:02:41.61,00:02:41.69-00:02:50.88,00:02:50.98-00:02:52.27,00:03:14.97-00:03:16.17,00:04:30.11-00:04:45.51,00:04:45.58-00:04:47.29"
P01_06,What did he do with the cooker,cooker,"wipe,wipe","00:06:54.74-00:07:21.39,00:07:02.00-00:07:23.25"
P01_06,What did he do with the counter,counter,"wipe,wipe","00:06:09.93-00:06:21.00,00:07:23.29-00:07:25.15"
P01_06,What did he do with the cutting board,board:cutting,"take,move,put-down,take,wash,put-down,wash,rinse,rinse,put,rinse,put","00:00:17.67-00:00:20.03,00:00:19.22-00:00:27.56,00:00:21.11-00:00:22.47,00:01:21.96-00:01:22.78,00:01:23.34-00:01:30.90,00:01:31.75-00:01:34.15,00:03:17.34-00:03:26.72,00:03:34.40-00:03:47.00,00:03:46.96-00:04:00.53,00:04:02.41-00:04:03.60,00:05:11.67-00:05:19.90,00:05:19.84-00:05:21.70"
P01_06,What did he do with the fork,fork,"take,wash,put-down,rinse,put","00:01:00.90-00:01:02.09,00:01:04.46-00:01:09.25,00:01:09.10-00:01:10.12,00:05:39.69-00:05:41.18,00:05:41.40-00:05:42.22"
P01_06,What did he do with the fruit,fruit,"take,put-down","00:00:28.69-00:00:30.69,00:00:30.40-00:00:31.45"
P01_06,What did he do with the glass,glass,"put-down,take,wash,put-down,take,rinse,put","00:00:22.01-00:00:23.44,00:01:58.06-00:01:58.84,00:01:58.90-00:02:01.98,00:02:02.19-00:02:03.29,00:04:04.46-00:04:08.17,00:04:07.47-00:04:12.75,00:04:12.59-00:04:14.10"
P01_06,What did he do with the hand,hand,dry,00:07:55.41-00:07:59.76
P01_06,What did he do with the knife,knife,"put-down,take,wash,put-down,take,wash,put-down,rinse,put,rinse,put","00:00:02.21-00:00:03.28,00:01:13.82-00:01:15.07,00:01:15.11-00:01:20.95,00:01:21.01-00:01:22.27,00:01:48.53-00:01:49.73,00:01:50.33-00:01:56.68,00:01:56.17-00:01:57.26,00:05:21.80-00:05:26.93,00:05:27.03-00:05:28.40,00:05:34.88-00:05:38.91,00:05:38.64-00:05:39.99"
P01_06,What did he do with the leftover,leftover,throw,00:00:07.23-00:00:11.85
P01_06,What did he do with the liquid,liquid,"pour-up,put-down","00:00:57.12-00:00:59.27,00:00:59.45-00:01:01.09"
P01_06,What did he do with the pan,pan,"take,wash,put-down,wash,wash,put-down,rinse,put","00:02:23.25-00:02:25.85,00:02:24.77-00:02:27.50,00:02:27.34-00:02:28.85,00:02:28.63-00:02:34.04,00:02:33.57-00:02:39.67,00:02:39.70-00:02:40.44,00:04:14.20-00:04:28.66,00:04:28.76-00:04:30.01"
P01_06,What did he do with the plate,plate,"take,put-down,take,take,rinse,wash,wash,hold,rinse,put","00:00:00.57-00:00:01.53,00:00:14.43-00:00:16.89,00:02:03.33-00:02:04.65,00:02:03.72-00:02:04.83,00:02:05.08-00:02:07.32,00:02:07.45-00:02:18.05,00:02:18.50-00:02:20.90,00:02:21.00-00:02:22.50,00:04:59.91-00:05:08.63,00:05:08.56-00:05:11.57"
P01_06,What did he do with the rack,rack,put,00:05:33.77-00:05:35.13
P01_06,What did he do with the saucepan,saucepan,"take,wash,empty,put-down,empty,rinse,put","00:02:51.83-00:02:55.01,00:02:54.76-00:03:13.15,00:02:55.10-00:02:56.51,00:03:13.23-00:03:14.26,00:04:47.11-00:04:48.36,00:04:48.46-00:04:57.54,00:04:56.67-00:05:00.46"
P01_06,What did he do with the sink,sink,"wipe,wipe,wipe,wipe,wash","00:06:21.10-00:06:28.50,00:06:29.44-00:06:31.09,00:06:33.29-00:06:39.89,00:06:39.99-00:06:46.54,00:07:28.75-00:07:49.25"
P01_06,What did he do with the sponge,sponge,"take,put-down,take,squeeze,squeeze,put-down","00:00:55.41-00:00:56.22,00:03:26.82-00:03:27.33,00:05:44.05-00:05:45.00,00:05:45.07-00:05:52.28,00:05:47.07-00:06:00.01,00:06:03.00-00:06:03.72"
P01_06,What did he do with the spoon,spoon,"take,wash,put-down,rinse","00:01:10.18-00:01:10.72,00:01:10.82-00:01:13.12,00:01:13.18-00:01:13.84,00:05:41.98-00:05:43.47"
P01_06,What did he do with the tablecloth,tablecloth,"take,shake,fold,put","00:00:32.62-00:00:36.86,00:00:37.33-00:00:40.09,00:00:41.88-00:00:49.70,00:00:50.24-00:00:52.03"
P01_06,What did he do with the tap,tap,"open,turn-on,turn-on,turn-on,turn-off,turn-off,turn-off,turn-on,turn-off","00:01:02.00-00:01:04.50,00:02:04.49-00:02:05.39,00:03:30.01-00:03:32.31,00:03:33.52-00:03:34.60,00:06:05.22-00:06:06.21,00:06:47.09-00:06:48.44,00:06:50.64-00:06:52.20,00:07:25.69-00:07:26.79,00:07:49.24-00:07:50.26"
P01_06,What did he do with the tong,tong,"take,wash,put-down,rinse","00:01:34.27-00:01:34.99,00:01:34.90-00:01:47.44,00:01:47.51-00:01:48.43,00:05:28.08-00:05:33.71"
P01_07,What did he do with the bag,bag,put-in,00:02:37.75-00:02:39.27
P01_07,What did he do with the cereal,cereal,"take,put-down,pour","00:02:10.58-00:02:12.70,00:02:15.62-00:02:16.60,00:02:25.68-00:02:37.39"
P01_07,What did he do with the cereal bag,bag:cereal,"take,unfold","00:02:19.31-00:02:21.17,00:02:22.35-00:02:23.98"
P01_07,What did he do with the cereal box,box:cereal,open,00:02:17.54-00:02:20.16
P01_07,What did he do with the colander,colander,"take,put","00:01:24.32-00:01:25.19,00:01:25.55-00:01:28.94"
P01_07,What did he do with the cup,cup,"take,put","00:01:03.08-00:01:03.96,00:01:05.29-00:01:06.30"
P01_07,What did he do with the cupboard,cupboard,"open,close,open,close,open,close,close,close,open,open,close","00:00:49.21-00:00:50.59,00:00:56.05-00:00:57.11,00:00:59.45-00:01:00.43,00:01:03.95-00:01:04.79,00:01:11.68-00:01:15.00,00:01:21.01-00:01:23.65,00:01:29.11-00:01:30.37,00:01:29.11-00:01:30.26,00:01:32.42-00:01:33.75,00:02:08.26-00:02:09.52,00:02:12.80-00:02:14.21"
P01_07,What did he do with the cutlery,cutlery,"take,put","00:00:16.60-00:00:19.37,00:00:22.12-00:00:28.18"
P01_07,What did he do with the cutting board,board:cutting,"take,take,put","00:00:44.24-00:00:45.63,00:00:46.00-00:00:49.28,00:00:49.52-00:00:55.95"
P01_07,What did he do with the door,door,"close,throw","00:00:03.36-00:00:04.90,00:00:08.77-00:00:10.52"
P01_07,What did he do with the drawer,drawer,open,00:00:21.04-00:00:22.10
P01_07,What did he do with the fridge,fridge,"open,close,open,close","00:01:42.29-00:01:43.87,00:01:44.79-00:01:46.04,00:02:01.92-00:02:02.71,00:02:03.65-00:02:05.26"
P01_07,What did he do with the fry pan,pan:fry,put,00:01:15.44-00:01:16.93
P01_07,What did he do with the glass,glass,"take,put","00:01:31.03-00:01:31.87,00:01:34.05-00:01:36.76"
P01_07,What did he do with the knife,knife,take,00:00:13.18-00:00:14.77
P01_07,What did he do with the light,light,"switch-on,adjust","00:00:00.71-00:00:01.49,00:00:01.45-00:00:02.73"
P01_07,What did he do with the pan,pan,take,00:01:09.48-00:01:11.02
P01_07,What did he do with the plate,plate,"take,put","00:00:57.47-00:00:58.79,00:01:00.64-00:01:03.12"
P01_07,What did he do with the saucepan,saucepan,"take,put","00:01:07.13-00:01:09.19,00:01:17.55-00:01:20.89"
P01_07,What did he do with the soy milk,milk:soy,"take,shake,open,pour,close,put","00:01:43.47-00:01:44.64,00:01:47.02-00:01:50.68,00:01:50.61-00:01:52.48,00:01:52.36-00:01:57.39,00:01:57.70-00:02:00.98,00:02:02.65-00:02:03.83"
P01_07,What did he do with the spoon,spoon,"take,put-down","00:00:39.19-00:00:41.43,00:00:42.56-00:00:43.54"
P01_07,What did he do with the table cloth,cloth:table,"take,unfold,lay","00:00:28.47-00:00:31.64,00:00:32.42-00:00:34.33,00:00:34.19-00:00:37.71"
P01_07,What did he do with the tong,tong,take,00:00:14.87-00:00:16.50
P01_08,What did he do with the bottle,bottle,"take,put-down,close","00:01:22.99-00:01:24.34,00:01:28.58-00:01:30.39,00:01:31.87-00:01:32.76"
P01_08,What did he do with the box,box,close,00:00:13.05-00:00:14.92
P01_08,What did he do with the cereal,cereal,put,00:00:20.23-00:00:22.53
P01_08,What did he do with the cereal bar,bar:cereal,"take,fold,put","00:00:00.71-00:00:02.42,00:00:02.52-00:00:05.73,00:00:06.89-00:00:12.73"
P01_08,What did he do with the cloth,cloth,hang,00:01:08.58-00:01:10.47
P01_08,What did he do with the cup,cup,"take,put-down,wash,rinse,put-down","00:00:26.35-00:00:28.83,00:00:28.94-00:00:29.91,00:00:36.41-00:00:45.78,00:00:48.18-00:00:59.28,00:01:00.20-00:01:02.15"
P01_08,What did he do with the cupboard,cupboard,"open,close,move","00:00:18.41-00:00:19.47,00:00:22.62-00:00:23.68,00:00:24.42-00:00:25.87"
P01_08,What did he do with the glass,glass,"take,put-down","00:01:22.38-00:01:23.00,00:01:36.78-00:01:38.31"
P01_08,What did he do with the hand,hand,dry,00:01:02.61-00:01:10.11
P01_08,What did he do with the liquid,liquid,"take-up,pour-up,put-down","00:00:30.01-00:00:30.92,00:00:31.37-00:00:33.42,00:00:32.40-00:00:34.23"
P01_08,What did he do with the spoon,spoon,"rinse,put","00:00:44.40-00:00:46.96,00:00:46.56-00:00:48.08"
P01_08,What did he do with the table cloth,cloth:table,"take,fold,put","00:01:11.61-00:01:12.81,00:01:12.91-00:01:18.41,00:01:19.80-00:01:20.66"
P01_08,What did he do with the tap,tap,"turn-on,turn-off","00:00:34.33-00:00:36.31,00:00:59.38-00:01:00.10"
P01_08,What did he do with the water,water,"pour,drink","00:01:24.71-00:01:28.48,00:01:29.46-00:01:31.92"
P01_09,What did he do with the aubergine,aubergine,"take,put-down,take,throw,take,wash,chop,slice,slice,put,take,place,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,flip,take,put,put,take,take,put,put,take,put,take,put,take,put,take,put,take,place","00:22:14.81-00:22:16.75,00:22:24.83-00:22:25.82,00:24:23.90-00:24:24.51,00:24:29.67-00:24:30.92,00:24:37.10-00:24:37.66,00:24:39.06-00:24:51.31,00:24:56.77-00:25:04.15,00:25:04.77-00:25:21.54,00:25:12.98-00:25:33.35,00:25:34.60-00:25:35.51,00:27:28.69-00:27:31.69,00:27:33.04-00:27:45.10,00:29:35.67-00:29:37.35,00:29:37.78-00:29:40.28,00:29:40.88-00:29:41.84,00:29:42.19-00:29:43.46,00:29:44.15-00:29:45.29,00:29:45.89-00:29:47.82,00:31:04.19-00:31:06.74,00:31:04.44-00:31:06.65,00:31:06.84-00:31:08.61,00:31:07.98-00:31:08.63,00:31:08.71-00:31:10.63,00:31:09.65-00:31:10.40,00:31:10.19-00:31:12.29,00:31:12.56-00:31:13.31,00:32:17.34-00:32:19.78,00:32:19.88-00:32:21.59,00:32:21.69-00:32:23.24,00:32:23.34-00:32:24.54,00:32:24.64-00:32:26.02,00:32:26.12-00:32:29.28,00:32:29.38-00:32:31.43,00:33:07.05-00:33:09.05,00:33:07.66-00:33:09.99,00:33:09.32-00:33:10.29,00:33:10.63-00:33:15.14,00:33:10.75-00:33:12.58,00:33:13.56-00:33:15.98,00:33:15.06-00:33:16.01,00:33:16.76-00:33:18.84,00:33:21.55-00:33:22.62,00:33:23.31-00:33:27.67,00:33:27.40-00:33:28.48,00:33:29.33-00:33:32.15,00:33:33.33-00:33:33.95,00:33:36.00-00:33:38.22,00:33:44.26-00:33:45.26,00:43:17.25-00:43:18.64,00:44:06.20-00:44:20.55"
P01_09,What did he do with the aubergine end,end:aubergine,take,00:25:50.38-00:25:52.39
P01_09,What did he do with the bag,bag,"take,put-down,open,take,close,put-down,open","00:00:03.91-00:00:05.73,00:00:06.71-00:00:07.70,00:00:08.02-00:00:09.88,00:00:09.93-00:00:11.35,00:00:20.43-00:00:21.61,00:00:21.99-00:00:22.74,00:02:13.06-00:02:23.56"
P01_09,What did he do with the baking paper,paper:baking,"cut,put-down,lay,cut,lay,take,take,put-down,take,lay","00:30:24.34-00:30:30.30,00:30:30.40-00:30:31.27,00:30:32.60-00:30:39.10,00:30:41.29-00:30:49.85,00:30:52.48-00:31:00.74,00:31:22.53-00:31:28.73,00:31:30.76-00:31:36.26,00:31:37.22-00:31:39.31,00:31:39.88-00:31:40.45,00:31:45.69-00:31:54.81"
P01_09,What did he do with the basil,basil,take,00:56:45.65-00:56:48.35
P01_09,What did he do with the basil leaf,leaf:basil,spread,00:56:51.43-00:56:55.08
P01_09,What did he do with the basil plant,plant:basil,check,00:56:42.54-00:56:45.08
P01_09,What did he do with the beer,beer,"take,put-down,pour,drink","00:46:06.52-00:46:08.01,00:46:08.11-00:46:10.05,00:48:29.16-00:48:34.62,00:55:45.14-00:55:49.39"
P01_09,What did he do with the bin,bin,"open,take,open,close,put-down,open,close,open,throw,close,open,throw-into,open,close,open,close,close","00:16:52.05-00:16:52.80,00:19:16.14-00:19:17.79,00:19:17.99-00:19:19.74,00:19:26.63-00:19:27.53,00:19:28.84-00:19:29.61,00:21:20.60-00:21:21.22,00:21:22.37-00:21:23.11,00:24:31.24-00:24:31.96,00:24:32.06-00:24:34.62,00:24:34.29-00:24:35.19,00:25:52.66-00:25:53.66,00:25:52.67-00:25:53.77,00:46:33.35-00:46:35.10,00:46:35.37-00:46:36.60,00:48:05.93-00:48:06.60,00:48:07.18-00:48:07.95,00:55:30.48-00:55:31.11"
P01_09,What did he do with the blade,blade,move,00:34:02.58-00:34:05.04
P01_09,What did he do with the bottle,bottle,"take,put-down,open,close,take,open,put-down","00:00:36.30-00:00:37.31,00:00:37.40-00:00:38.65,00:42:30.24-00:42:31.90,00:45:51.49-00:45:53.09,00:48:43.72-00:48:44.58,00:48:46.74-00:48:47.49,00:49:02.73-00:49:04.92"
P01_09,What did he do with the bowl,bowl,"take,put-down,put-down,move,move,put-down,put,empty,wash,wash,empty,rinse,rinse,wash,empty,put,put-down,take,put-down,take,move,take,put,put,take,wash,put-down,rinse,put","00:01:09.24-00:01:11.72,00:01:13.90-00:01:15.24,00:01:18.89-00:01:19.82,00:01:21.20-00:01:22.81,00:02:10.77-00:02:12.39,00:05:34.40-00:05:35.88,00:10:18.95-00:10:20.20,00:11:55.37-00:11:57.73,00:11:57.72-00:12:01.15,00:12:01.07-00:12:21.02,00:12:43.06-00:12:45.09,00:12:44.82-00:12:55.69,00:12:44.85-00:12:56.96,00:12:58.09-00:13:02.41,00:13:01.18-00:13:03.12,00:13:03.22-00:13:04.65,00:34:41.27-00:34:42.27,00:35:23.24-00:35:23.92,00:40:54.84-00:40:56.97,00:47:16.55-00:47:19.80,00:47:21.43-00:47:22.93,00:49:06.14-00:49:08.67,00:49:15.45-00:49:16.65,00:49:16.75-00:49:18.90,00:52:00.22-00:52:01.42,00:52:01.52-00:52:08.63,00:52:08.02-00:52:08.98,00:52:21.07-00:52:32.46,00:52:32.89-00:52:34.22"
